date	attachment	count
201612	374285	7
201612	374289	23
201612	374314	27
201612	374315	40
201612	374326	29
201612	374327	39
201612	374329	132
201612	374338	44
201612	374340	22
201612	374342	43
201612	374343	22
201612	374351	12
201612	374352	12
201612	374354	8
201612	374356	18
201612	374366	27
201612	374370	23
201612	374374	32
201612	374375	31
201612	374376	28
201612	374377	97
201612	374378	21
201612	374379	15
201612	374380	57
201612	374383	69
201612	374384	21
201612	374385	16
201612	374387	23
201612	374390	31
201612	374391	33
201612	374392	105
201612	374393	51
201612	374394	14
201612	374396	13
201612	374397	19
201612	374398	10
201612	374399	11
201612	374400	11
201612	374401	21
201612	374402	27
201612	374404	17
201612	374405	26
201612	374406	39
201612	374407	29
201612	374408	370
201612	374409	19
201612	374410	12
201612	374411	19
201612	374412	20
201612	374413	32
201612	374414	25
201612	374415	71
201612	374416	220
201612	374417	186
201612	374418	39
201612	374419	1419
201612	374420	422
201612	374422	32
201612	374423	22
201612	374424	52
201612	374426	17
201612	374427	14
201612	374428	56
201612	374429	9
201612	374430	142
201612	374431	163
201612	374434	13
201612	374446	29
201612	374452	14
201612	374453	19
201612	374454	26
201612	374455	923
201612	374460	444
201612	374469	13
201612	374473	27
201612	374476	26
201612	374477	10
201612	374483	16
201612	374484	27
201612	374489	629
201612	374493	36
201612	374494	25
201612	374498	48
201612	374499	9
201612	374500	34
201612	374541	315
201612	374794	12
201612	374795	12
201612	374796	11
201612	375177	728
201612	375178	130
201612	375181	362
201612	375272	1182
201612	375294	1111
201612	375296	148
201612	375301	150
201612	375307	275
201612	375309	251
201612	375312	26
201612	375317	14
201612	375322	22
201612	375337	1044
201612	375338	130
201612	375344	180
201612	375348	102
201612	375381	261
201612	375386	162
201612	375454	1574
201612	375505	302
201612	375550	38
201612	375551	50
201612	375565	11
201612	375745	332
201612	376002	38
201612	376005	29
201612	376041	20
201612	376165	39
201612	376169	48
201612	376384	99
201612	376458	15
201612	376459	29
201612	376528	221
201612	376663	88
201612	376664	63
201612	377240	4082
201612	377395	13
201612	377396	15
201612	377597	54
201612	377598	30
201612	377638	126
201612	377700	20
201612	378080	18
201612	378469	50
201612	379413	35
201612	379414	73
201612	379421	12
201612	379422	27
201612	379883	7
201612	379884	15
201612	379886	34
201612	379887	27
201612	379899	373
201612	380032	86
201612	380382	9
201612	380800	77
201612	380827	79
201612	381054	50
201612	381078	7
201612	381079	12
201612	381083	6
201612	381085	6
201612	381218	1628
201612	381258	33
201612	381447	10
201612	381450	10
201612	381489	44
201612	381498	12
201612	381508	8
201612	381561	41
201612	381617	53
201612	381665	148
201612	381787	130
201612	381822	15
201612	381823	12
201612	382081	12
201612	382083	12
201612	382263	42
201612	382264	15
201612	382341	1460
201612	382342	382
201612	382522	43
201612	382827	58
201612	383069	25
201612	383709	12
201612	383794	17
201612	383795	20
201612	383796	19
201612	383797	138
201612	383803	57
201612	383805	30
201612	383806	14
201612	383807	27
201612	383809	14
201612	383826	15
201612	383827	12
201612	383833	1185
201612	383835	16
201612	383836	11
201612	383837	14
201612	383838	27
201612	383839	17
201612	383840	30
201612	383841	11
201612	383842	39
201612	383843	11
201612	383844	127
201612	383845	28
201612	383846	14
201612	383847	34
201612	383848	26
201612	383849	13
201612	383851	12
201612	383852	9
201612	383853	26
201612	383970	24
201612	384039	15
201612	384047	102
201612	384068	18
201612	384086	12
201612	384087	18
201612	384091	80
201612	384157	11
201612	384301	175
201612	384399	33
201612	384422	11
201612	385568	297
201612	386139	13
201612	386159	94
201612	386200	49
201612	386205	52
201612	386260	16
201612	386366	14
201612	386404	80
201612	386422	56
201612	386472	57
201612	386478	72
201612	386490	17
201612	386571	36
201612	386572	31
201612	386576	29
201612	386644	10
201612	386648	13
201612	386654	14
201612	386655	26
201612	386658	18
201612	386662	27
201612	386665	20
201612	386668	23
201612	386669	10
201612	386684	26
201612	386693	18
201612	386723	537
201612	386763	84
201612	386770	73
201612	386832	147
201612	386865	214
201612	386979	389
201612	387282	419
201612	387285	106
201612	387288	59
201612	387777	9
201612	387786	16
201612	387870	10
201612	387891	196
201612	388189	38
201612	388191	39
201612	388285	28
201612	388361	59
201612	388380	32
201612	388447	21
201612	388448	10
201612	388471	154
201612	388472	275
201612	388473	92
201612	388674	32
201612	388677	24
201612	388750	10
201612	388964	38
201612	389279	14
201612	389304	22
201612	389393	12
201612	390132	32
201612	390275	140
201612	390276	43
201612	390279	101
201612	390280	43
201612	390283	49
201612	390285	106
201612	390287	34
201612	390288	39
201612	390291	35
201612	390294	35
201612	390296	36
201612	390297	29
201612	390298	30
201612	390305	45
201612	390307	39
201612	390331	45
201612	390332	25
201612	390335	31
201612	390336	33
201612	390337	25
201612	390338	31
201612	390341	38
201612	390343	27
201612	390345	22
201612	390346	23
201612	390347	21
201612	390349	26
201612	390351	23
201612	390352	32
201612	390353	21
201612	390354	33
201612	390355	24
201612	390357	27
201612	390358	22
201612	390449	13
201612	390450	31
201612	390456	16
201612	390496	12
201612	390500	93
201612	390503	97
201612	390546	170
201612	391508	18
201612	392344	38
201612	392633	34
201612	392636	27
201612	392679	404
201612	393616	179
201612	393619	73
201612	393624	73
201612	393646	37
201612	393647	34
201612	393784	142
201612	393785	109
201612	393842	17
201612	393847	11
201612	394563	133
201612	394571	225
201612	394572	53
201612	394576	52
201612	394578	41
201612	394580	40
201612	394581	50
201612	394585	33
201612	394591	26
201612	394592	22
201612	394593	73
201612	394594	41
201612	394595	42
201612	394604	26
201612	394605	35
201612	394606	35
201612	394608	23
201612	394730	22
201612	394732	13
201612	394733	13
201612	394744	34
201612	394746	40
201612	394936	2909
201612	394964	36
201612	395219	17
201612	395220	59
201612	395221	32
201612	395222	28
201612	395223	28
201612	395225	26
201612	395227	16
201612	395228	15
201612	395255	15
201612	395313	10
201612	395364	14
201612	395366	15
201612	395369	13
201612	395370	12
201612	395372	27
201612	395776	16
201612	395900	30
201612	395914	26
201612	396042	10
201612	396050	7
201612	396144	47
201612	396170	127
201612	396338	29
201612	396340	144
201612	396430	45
201612	396492	742
201612	396532	30
201612	396635	32
201612	396639	14
201612	396642	15
201612	396646	21
201612	396652	13
201612	396654	32
201612	396664	7
201612	396665	101
201612	396676	6
201612	396677	30
201612	396680	22
201612	396688	26
201612	396690	9
201612	396701	16
201612	396709	10
201612	396710	27
201612	396718	15
201612	396722	17
201612	396729	132
201612	396735	25
201612	396769	2354
201612	396771	25
201612	396775	214
201612	396782	55
201612	396814	40
201612	396857	14
201612	396877	32
201612	396904	58
201612	397043	330
201612	397072	83
201612	397080	18
201612	397082	51
201612	397373	10
201612	397431	22
201612	397970	10
201612	398041	1673
201612	398042	2615
201612	398046	387
201612	398209	14
201612	398212	28
201612	398214	29
201612	398216	171
201612	398249	23
201612	398251	11
201612	398253	12
201612	398256	38
201612	398258	42
201612	398259	6
201612	398261	11
201612	398288	37
201612	3983	16
201612	398439	10
201612	398521	622
201612	398766	84
201612	398769	50
201612	401096	39
201612	401156	52
201612	401158	57
201612	401183	20
201612	401250	52
201612	401251	54
201612	401258	26
201612	401259	23
201612	401262	33
201612	401263	21
201612	401264	65
201612	401265	27
201612	401267	24
201612	401268	25
201612	401270	27
201612	401272	47
201612	401273	24
201612	401274	28
201612	401638	47
201612	401639	5901
201612	401641	423
201612	401667	126
201612	401679	11
201612	401710	298
201612	401731	10
201612	402025	10
201612	402101	80
201612	402114	17
201612	402394	19
201612	402433	155
201612	402445	1714
201612	402452	20
201612	402454	14
201612	402504	60
201612	402689	257
201612	402690	126
201612	402737	8
201612	402740	17
201612	402829	14
201612	403256	57
201612	403362	14
201612	403364	19
201612	403374	37
201612	403425	62
201612	403503	36
201612	403667	149
201612	403671	141
201612	403678	56
201612	403683	167
201612	403686	89
201612	403727	17
201612	403777	62
201612	403892	11
201612	403893	14
201612	404095	104
201612	404131	15
201612	404179	126
201612	404285	37
201612	404286	34
201612	404287	10
201612	404288	41
201612	404289	20
201612	404290	10
201612	404586	24
201612	404587	14
201612	405011	75
201612	405077	1189
201612	405220	66
201612	405484	16
201612	405673	4704
201612	405674	84
201612	405891	312
201612	405892	278
201612	406339	36
201612	406343	54
201612	406348	76
201612	406351	49
201612	406357	115
201612	406360	249
201612	406366	58
201612	406685	611
201612	407093	35
201612	407349	7
201612	407350	32
201612	407360	36
201612	407361	26
201612	407362	9
201612	407375	7
201612	407377	8
201612	407379	31
201612	407380	12
201612	407384	36
201612	407386	9
201612	407388	8
201612	407920	41
201612	408667	15
201612	408668	14
201612	408669	16
201612	408715	8
201612	408837	15
201612	408847	55
201612	408848	43
201612	408849	34
201612	408932	21
201612	408953	46
201612	408958	53
201612	409708	19
201612	410250	41
201612	410339	222
201612	410341	44
201612	410342	44
201612	410345	120
201612	410346	35
201612	410347	24
201612	410562	14
201612	410863	23
201612	410881	84
201612	410895	317
201612	410967	28
201612	411013	11
201612	411014	12
201612	411347	13
201612	411508	35
201612	411527	12
201612	411731	10
201612	411732	9
201612	412215	23
201612	412496	10
201612	412497	12
201612	412498	13
201612	412499	11
201612	412500	12
201612	412501	11
201612	412944	571
201612	412965	40
201612	412966	50
201612	413681	16
201612	414591	29
201612	414592	20
201612	414603	116
201612	414604	147
201612	414862	20
201612	414961	3509
201612	415037	4536
201612	415056	19
201612	415057	48
201612	415058	13
201612	415060	25
201612	415062	18
201612	415065	14
201612	415067	19
201612	415069	18
201612	415070	17
201612	415072	17
201612	415073	30
201612	415075	18
201612	415076	31
201612	415077	13
201612	415078	14
201612	415079	16
201612	415082	16
201612	415084	13
201612	415085	16
201612	415086	15
201612	415087	16
201612	415089	15
201612	415090	17
201612	415092	34
201612	415093	16
201612	415094	23
201612	415095	16
201612	415097	17
201612	415098	14
201612	415099	15
201612	415199	16
201612	415200	17
201612	415201	15
201612	415203	17
201612	415204	17
201612	415206	15
201612	415208	16
201612	415209	20
201612	415210	22
201612	415212	22
201612	415213	18
201612	415215	19
201612	415216	16
201612	415217	18
201612	415218	20
201612	415219	18
201612	415221	18
201612	415223	19
201612	415224	25
201612	415225	18
201612	415226	21
201612	415228	14
201612	415244	14
201612	415245	15
201612	415246	15
201612	415248	16
201612	415249	14
201612	415250	18
201612	415251	52
201612	415253	16
201612	415254	15
201612	415255	18
201612	415258	19
201612	415260	31
201612	415261	12
201612	415264	13
201612	415265	15
201612	415266	15
201612	415267	14
201612	415268	15
201612	415269	16
201612	415270	14
201612	415272	15
201612	415273	12
201612	415275	24
201612	415278	14
201612	415281	17
201612	415285	14
201612	415552	13
201612	415554	45
201612	416416	44
201612	416418	39
201612	416588	40
201612	417308	22
201612	417369	18
201612	417373	69
201612	417528	508
201612	417544	382
201612	417583	1808
201612	417589	1538
201612	417594	266
201612	417595	320
201612	418019	26
201612	418224	118
201612	418297	40
201612	418492	35
201612	418560	217
201612	418561	50
201612	418594	180
201612	418595	42
201612	418647	42
201612	418865	45
201612	418868	40
201612	418871	164
201612	418877	148
201612	418887	166
201612	418895	161
201612	418896	47
201612	418899	64
201612	419012	33
201612	419013	18
201612	419082	12
201612	419151	96
201612	419200	130
201612	419337	326
201612	419535	388
201612	419579	2787
201612	419582	1693
201612	419603	47
201612	419607	107
201612	419622	18
201612	419624	13
201612	419682	52
201612	419684	16
201612	419685	27
201612	419691	30
201612	419693	30
201612	419698	36
201612	419700	19
201612	419706	15
201612	419868	64
201612	419870	29
201612	419872	25
201612	419873	21
201612	419882	39
201612	419883	46
201612	419885	15
201612	419886	15
201612	419887	12
201612	419888	18
201612	419896	13
201612	419897	15
201612	419900	134
201612	419901	85
201612	419902	68
201612	419905	16
201612	419906	19
201612	419907	17
201612	419909	17
201612	419910	12
201612	419911	13
201612	419914	32
201612	419915	18
201612	419922	14
201612	419924	16
201612	419926	21
201612	419929	57
201612	419932	206
201612	419933	406
201612	419934	33
201612	419937	32
201612	419938	114
201612	419945	241
201612	419946	392
201612	419953	21
201612	419965	30
201612	419966	11
201612	419990	1229
201612	419991	771
201612	419993	674
201612	420000	600
201612	420001	496
201612	420002	831
201612	420007	1573
201612	420012	19
201612	420015	37
201612	420025	171
201612	420026	118
201612	420032	78
201612	420034	92
201612	420042	1120
201612	420043	1615
201612	420046	473
201612	420047	2539
201612	420053	83
201612	420057	143
201612	420066	46
201612	420241	259
201612	420457	130
201612	420458	59
201612	420571	68
201612	420573	22
201612	420687	32
201612	420689	52
201612	420723	214
201612	420734	72
201612	420743	168
201612	420757	22
201612	420770	150
201612	420778	21
201612	420783	64
201612	420790	35
201612	420797	37
201612	420808	283
201612	420870	55
201612	420911	2084
201612	421199	263
201612	421202	115
201612	421207	81
201612	421208	123
201612	421278	50
201612	421397	96
201612	421399	861
201612	421469	42
201612	421470	42
201612	421488	23
201612	421495	103
201612	421517	62
201612	421694	15
201612	421695	57
201612	421696	30
201612	421697	46
201612	421764	12
201612	422146	132
201612	422203	15
201612	422204	103
201612	422206	89
201612	422230	97
201612	422231	55
201612	422238	121
201612	422240	11
201612	422294	222
201612	422374	1232
201612	422375	299
201612	422376	281
201612	422377	265
201612	422378	254
201612	422529	23
201612	422602	104
201612	422622	48
201612	422799	11
201612	423012	354
201612	423121	963
201612	423124	197
201612	423125	40
201612	423168	10
201612	423531	20
201612	423532	21
201612	423554	22
201612	423560	79
201612	423569	19
201612	423598	16
201612	423627	220
201612	423632	92
201612	423689	31
201612	423808	11565
201612	423809	1057
201612	423838	12
201612	424083	650
201612	424124	126
201612	424125	428
201612	424249	112
201612	424342	13
201612	424343	12
201612	424728	20
201612	424765	159
201612	424766	71
201612	424767	38
201612	424768	44
201612	424769	39
201612	424794	27
201612	424795	92
201612	424938	83
201612	424997	21
201612	425342	480
201612	425343	154
201612	425513	134
201612	425514	57
201612	425678	19
201612	426243	9258
201612	426271	71
201612	426519	542
201612	426523	49
201612	426525	36
201612	426526	47
201612	426527	24
201612	426528	20
201612	426529	101
201612	426532	220
201612	426533	45
201612	426543	38
201612	426558	31
201612	426562	46
201612	426567	47
201612	426570	848
201612	426571	67
201612	426574	228
201612	426579	139
201612	426583	84
201612	426585	73
201612	426588	43
201612	426590	28
201612	426592	33
201612	426594	264
201612	426595	44
201612	426596	22
201612	426597	30
201612	426599	27
201612	426601	49
201612	426622	29
201612	426623	62
201612	426677	23
201612	427090	10
201612	427654	175
201612	427655	1739
201612	427658	91
201612	427662	33
201612	427859	18
201612	427995	41
201612	427997	36
201612	428090	63
201612	428091	64
201612	428092	26
201612	428093	37
201612	428098	44
201612	428187	86
201612	428188	42
201612	428365	1375
201612	428886	43
201612	429001	1121
201612	429004	204
201612	429503	2000
201612	429512	1904
201612	429542	16
201612	429543	9
201612	429544	18438
201612	429603	58
201612	429750	62
201612	429754	68
201612	429870	212
201612	430095	924
201612	430155	34
201612	430183	14
201612	430247	2735
201612	430253	82
201612	430257	81
201612	430569	419
201612	430945	175
201612	431187	17
201612	431538	847
201612	431551	40
201612	431552	138
201612	431748	276
201612	431750	251
201612	431890	10
201612	432238	44
201612	432239	12
201612	432288	50
201612	432289	148
201612	432418	82
201612	432419	163
201612	432424	39
201612	432426	19
201612	432428	23
201612	432526	1052
201612	432599	211
201612	432780	67
201612	433330	16
201612	433331	30
201612	433332	30
201612	433333	12
201612	433334	19
201612	433335	11
201612	433336	19
201612	433337	12
201612	433338	29
201612	433340	12
201612	433341	16
201612	433342	27
201612	433343	32
201612	433344	31
201612	433345	34
201612	433346	97
201612	433347	30
201612	433348	34
201612	433350	11
201612	433352	13
201612	433353	13
201612	433354	14
201612	433355	30
201612	433356	47
201612	433357	10
201612	433358	15
201612	433359	32
201612	433361	19
201612	433362	15
201612	433363	13
201612	433364	16
201612	433365	13
201612	433366	12
201612	433367	12
201612	433368	34
201612	433369	27
201612	433370	13
201612	433371	18
201612	433372	25
201612	433468	1002
201612	433881	31
201612	434081	16
201612	434259	1101
201612	434260	311
201612	434262	526
201612	434267	14
201612	434272	8
201612	434274	9
201612	434488	110
201612	434489	135
201612	434711	9
201612	435306	24
201612	43588	10
201612	436547	68
201612	436677	21
201612	437155	66
201612	437156	64
201612	437177	11
201612	437179	14
201612	437182	16
201612	437183	14
201612	437184	18
201612	437185	13
201612	437186	16
201612	437187	17
201612	437188	22
201612	437189	24
201612	437190	22
201612	437201	15
201612	437204	18
201612	437207	31
201612	437664	12
201612	437741	15
201612	438033	276
201612	438034	74
201612	438035	73
201612	438038	46
201612	438039	37
201612	438160	29
201612	438162	27
201612	438165	20
201612	438166	12
201612	438167	17
201612	438170	15
201612	438171	15
201612	438176	15
201612	438177	17
201612	438308	202
201612	438417	24
201612	438418	11
201612	438443	20
201612	438649	9432
201612	438684	13
201612	438728	35
201612	438895	26
201612	438921	124
201612	439021	22
201612	439224	30
201612	439860	46
201612	440363	366
201612	440543	9
201612	442130	44
201612	442131	35
201612	442132	19
201612	442134	51
201612	442135	27
201612	442148	63
201612	442263	16
201612	442288	78
201612	442805	54
201612	443105	18
201612	443110	54
201612	443171	208
201612	443730	126
201612	443967	134
201612	443977	60
201612	443987	44
201612	444037	21
201612	444046	35
201612	444093	35
201612	444108	22
201612	444131	14
201612	444447	182
201612	444456	355
201612	444458	129
201612	444560	1374
201612	444562	579
201612	444985	10
201612	445202	13
201612	445203	21
201612	445206	38
201612	445594	21
201612	445727	35
201612	445864	95
201612	446904	173
201612	447151	133
201612	447153	39
201612	447182	19
201612	447423	18
201612	447518	2426
201612	4477	31
201612	447994	23
201612	448031	472
201612	448065	58
201612	448068	194
201612	448127	107
201612	448255	27
201612	448306	56
201612	448309	54
201612	448732	38
201612	448861	112
201612	449022	23
201612	449023	57
201612	449037	31
201612	449392	26158
201612	449526	970
201612	449583	23
201612	449606	18
201612	449716	26
201612	449839	62
201612	450240	35
201612	450514	37
201612	450518	37
201612	450892	308
201612	451324	1790
201612	451371	33
201612	451929	201
201612	451995	57
201612	452084	12
201612	452226	2504
201612	452452	96
201612	452468	112
201612	452501	16
201612	452502	14
201612	452520	27
201612	452548	62
201612	452549	243
201612	452648	67
201612	452659	62
201612	452664	99
201612	452666	53
201612	452848	15
201612	452850	36
201612	452854	20
201612	452855	24
201612	452870	24
201612	452963	382
201612	452984	258
201612	452990	254
201612	452994	49
201612	452997	1025
201612	452999	519
201612	453005	195
201612	453007	49
201612	453008	70
201612	453010	114
201612	453040	195
201612	453041	113
201612	453043	731
201612	453058	127
201612	453059	70
201612	453063	503
201612	453101	81
201612	453106	23
201612	453114	44
201612	453248	12
201612	453259	31
201612	453288	118
201612	453292	151
201612	453293	148
201612	453295	51
201612	453359	71
201612	453360	687
201612	453361	184
201612	453362	93
201612	453363	79
201612	453370	115
201612	453378	112
201612	453379	112
201612	453386	376
201612	453387	113
201612	453388	60
201612	453403	347
201612	453428	19
201612	453438	25
201612	453439	45
201612	453444	47
201612	453446	18
201612	453463	15
201612	453592	619
201612	453593	1205
201612	453605	18
201612	453607	19
201612	453846	12
201612	453847	13
201612	453849	10
201612	454007	705
201612	454009	153
201612	454272	37
201612	454366	181
201612	454491	384
201612	454496	7483
201612	454776	631
201612	454798	411
201612	454837	130
201612	455034	252
201612	455069	485
201612	455070	106
201612	455710	310
201612	455763	142
201612	455786	87
201612	455865	82
201612	455942	2738
201612	455953	80
201612	456047	86
201612	456207	27
201612	456547	38
201612	456936	105
201612	457031	54
201612	457033	43
201612	457095	38
201612	457143	163
201612	458520	36
201612	458703	25
201612	458885	51
201612	458896	18
201612	458897	16
201612	458899	17
201612	458900	20
201612	459092	19338
201612	459094	11841
201612	459342	17
201612	459425	426
201612	459456	1034
201612	459643	42
201612	459801	15
201612	459804	13
201612	459805	16
201612	459806	16
201612	459811	20
201612	459813	11
201612	460212	15
201612	460390	40
201612	460399	1294
201612	460624	1357
201612	460813	111
201612	460814	89
201612	460945	25
201612	460946	15
201612	461136	253
201612	461525	349
201612	461536	28
201612	461539	71
201612	461545	329
201612	461548	41
201612	461552	59
201612	461556	42
201612	461557	121
201612	461881	241
201612	462138	17
201612	462246	10
201612	462278	12185
201612	462591	54
201612	462593	26
201612	462620	274
201612	463023	31
201612	463406	518
201612	463760	47
201612	463761	44
201612	464017	263
201612	464021	243
201612	464023	132
201612	464025	45
201612	464211	15
201612	464213	12
201612	464214	11
201612	464215	141
201612	464216	17
201612	464217	13
201612	464509	17
201612	464511	11
201612	465135	18
201612	465182	1218
201612	465185	278
201612	465571	19
201612	465673	40
201612	465711	29
201612	466269	19
201612	466271	12
201612	466364	89
201612	466529	24
201612	467128	28
201612	467150	104
201612	467709	11
201612	467710	17
201612	467723	9
201612	467898	2222
201612	468015	323
201612	468016	1924
201612	468017	322
201612	468292	12
201612	469507	22
201612	469724	32
201612	469725	13
201612	470121	38
201612	470122	31
201612	470275	79
201612	470281	46
201612	470282	227
201612	470527	43
201612	470546	34
201612	470570	38
201612	470779	50
201612	470797	18
201612	470798	23
201612	470819	149
201612	470822	79
201612	470900	14
201612	470902	14
201612	470929	21
201612	470941	12
201612	470944	28
201612	471003	20
201612	471007	12
201612	471036	30
201612	471044	20
201612	471049	20
201612	471050	23
201612	471051	32
201612	471052	15
201612	471053	19
201612	471054	7
201612	471055	19
201612	471179	315
201612	471314	28
201612	471596	11
201612	471632	13
201612	471730	86526
201612	471861	12
201612	471863	14
201612	471878	18
201612	471962	71
201612	471972	361
201612	472113	12
201612	472114	38
201612	472135	19
201612	472182	80
201612	472188	37
201612	472572	148
201612	472573	76
201612	472810	308
201612	472814	15
201612	472815	10
201612	472816	11
201612	472817	8
201612	472818	20
201612	472822	7
201612	472823	7
201612	472824	8
201612	472825	9
201612	472826	9
201612	472827	10
201612	472856	10
201612	472857	24
201612	472938	14
201612	472986	25
201612	473011	138
201612	473013	71
201612	473016	56
201612	473018	159
201612	473022	208
201612	473023	136
201612	473025	114
201612	473255	63
201612	473512	977
201612	473624	321
201612	473639	1160
201612	473672	10
201612	473900	32
201612	473901	26
201612	474186	110
201612	474195	30
201612	474196	22
201612	474221	54
201612	474552	10
201612	474553	10
201612	474555	12
201612	474556	13
201612	474561	7
201612	474907	13
201612	474934	22
201612	474943	26
201612	475245	19
201612	475271	56
201612	475625	277
201612	475647	50
201612	475662	401
201612	475871	325
201612	476590	11
201612	476684	23
201612	476685	46
201612	476701	15
201612	476702	14
201612	476799	47
201612	476805	110
201612	476816	33
201612	476820	30
201612	477155	22
201612	477156	24
201612	477157	24
201612	477284	63
201612	477317	99
201612	477432	24
201612	477457	13
201612	477459	9
201612	477658	66
201612	477801	67
201612	477880	129
201612	478442	183
201612	478607	7
201612	479004	21
201612	479080	1461
201612	479169	32
201612	479211	322
201612	479212	95
201612	479446	101
201612	480052	149
201612	48008	11
201612	48009	9
201612	48032	15
201612	48033	5
201612	480487	27
201612	480488	36
201612	480489	33
201612	480517	29
201612	480727	37
201612	480728	30
201612	480794	470
201612	480823	18
201612	480833	817
201612	480869	19
201612	480870	38
201612	480871	16
201612	480872	44
201612	480873	24
201612	480874	21
201612	480875	22
201612	480876	20
201612	480877	26
201612	480878	33
201612	481122	34
201612	481172	27
201612	481174	22
201612	481377	27
201612	481536	118
201612	481537	28
201612	481540	2012
201612	481945	74
201612	482057	51
201612	482058	77
201612	482060	8
201612	482063	7
201612	48230	10
201612	482489	33
201612	482492	42
201612	482495	104
201612	482496	190
201612	482595	549
201612	482801	15
201612	48305	12
201612	483056	77
201612	48306	17
201612	48307	11
201612	483609	1060
201612	48364	17
201612	48382	14
201612	484030	312
201612	484364	313
201612	484490	79
201612	484493	306
201612	484562	37
201612	484563	24
201612	484565	22
201612	484567	24
201612	484571	2828
201612	484688	1515
201612	484723	63
201612	48477	10
201612	485124	34
201612	485125	19
201612	486662	658
201612	486868	3572
201612	486943	28
201612	486991	249
201612	487130	13
201612	487131	12
201612	487447	9
201612	487459	22
201612	487484	19
201612	487549	22
201612	487635	53
201612	487639	27
201612	487887	1024
201612	487894	2607
201612	487959	2514
201612	487960	120
201612	488140	74
201612	488191	13
201612	488195	28
201612	488409	35
201612	488491	7
201612	488879	2305
201612	489117	262
201612	489123	126
201612	489171	14
201612	489308	52
201612	489309	52
201612	489459	500
201612	489689	85
201612	489714	90
201612	489715	48
201612	489864	30
201612	489865	25
201612	489866	15
201612	489867	24
201612	489873	53
201612	489874	38
201612	490005	328
201612	490758	331
201612	490876	306
201612	491057	322
201612	491111	15
201612	491113	30
201612	491316	177
201612	491693	30
201612	491713	32
201612	491743	183
201612	492041	422
201612	492105	670
201612	492335	1710
201612	492974	46
201612	492975	24
201612	492976	25
201612	492982	230
201612	492997	583
201612	492998	259
201612	493065	77
201612	493110	57
201612	493118	44
201612	493122	50
201612	493226	176
201612	493628	41
201612	493866	38
201612	493877	31
201612	493878	28
201612	493972	753
201612	494278	61
201612	494279	22
201612	494604	44
201612	494606	96
201612	494607	47
201612	494645	339
201612	494647	47
201612	494655	35
201612	494707	39
201612	494708	24
201612	494710	21
201612	494711	23
201612	494712	22
201612	494978	178
201612	495031	90
201612	495032	67
201612	495440	506
201612	495570	1961
201612	496077	39
201612	496131	54
201612	496132	22
201612	496501	146
201612	496512	6365
201612	496513	69
201612	496789	79
201612	496919	54
201612	496931	14
201612	497067	380
201612	497128	159
201612	497348	64
201612	497568	21
201612	497759	1887
201612	497791	294
201612	497793	2681
201612	497798	2520
201612	497804	1771
201612	497808	1754
201612	497809	1645
201612	497811	542
201612	497813	2330
201612	497875	838
201612	497883	1201
201612	497905	918
201612	497966	25
201612	498090	67
201612	498401	1579
201612	498450	23
201612	498452	136
201612	498520	26
201612	498526	24
201612	498534	30
201612	498636	18
201612	498639	22
201612	498642	26
201612	498650	23
201612	498879	338
201612	499161	1196
201612	499339	46
201612	499440	862
201612	499441	838
201612	500677	71
201612	500965	92
201612	500989	43
201612	500990	25
201612	501121	22
201612	501122	20
201612	501123	20
201612	501125	6975
201612	501140	6094
201612	501185	30
201612	501199	50
201612	501201	7710
201612	501236	45
201612	501316	2979
201612	501318	834
201612	501326	4065
201612	501338	5585
201612	501349	73
201612	501377	324
201612	501392	131
201612	501393	52
201612	501394	78
201612	501395	45
201612	501396	44
201612	501398	280
201612	501399	196
201612	501404	32
201612	501416	61
201612	501431	523
201612	501497	4315
201612	501514	35
201612	501540	434
201612	501544	3181
201612	501549	41
201612	501810	2225
201612	501819	163
201612	501820	697
201612	501827	953
201612	501949	28
201612	501996	40
201612	502232	583
201612	502526	205
201612	502842	337
201612	502968	487
201612	502990	76
201612	503102	57
201612	503103	471
201612	503186	103
201612	503187	160
201612	503189	43
201612	503190	24
201612	503309	43553
201612	503322	6390
201612	503361	2203
201612	503364	315
201612	503375	59
201612	503377	104
201612	503379	92
201612	503388	113
201612	503391	51
201612	503489	24
201612	503532	48
201612	503536	105
201612	503631	63
201612	503654	83
201612	503656	22
201612	503783	690
201612	504367	1791
201612	504372	35
201612	504382	12
201612	504399	34
201612	504405	189
201612	504414	84
201612	504418	496
201612	504420	42
201612	504423	85
201612	504427	40
201612	504430	21
201612	504558	61
201612	504658	99
201612	504953	2532
201612	504956	33
201612	504957	777
201612	504958	837
201612	504980	308
201612	504985	55
201612	505000	35
201612	505032	131502
201612	505037	12088
201612	505077	5604
201612	505087	30
201612	505094	3725
201612	505102	64
201612	505105	54
201612	505112	4386
201612	505130	590
201612	505136	455
201612	505145	8220
201612	505147	8880
201612	505148	577
201612	505151	7470
201612	505157	6445
201612	505159	22969
201612	505228	102
201612	505229	74
201612	505231	138
201612	505232	55
201612	505233	96
201612	505235	185
201612	505494	47
201612	505645	28
201612	505696	22
201612	505922	49
201612	505933	44
201612	505934	24
201612	506056	717
201612	506062	4514
201612	506064	93
201612	506065	4376
201612	506066	94
201612	506237	104
201612	506349	180
201612	506388	1797
201612	506401	53
201612	506403	103
201612	506410	26
201612	506412	31
201612	506413	82
201612	506414	32
201612	506415	54
201612	506416	81
201612	506424	92
201612	506426	41
201612	506435	1944
